Timestamp,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,AttitudePitch,AttitudeRoll,AttitudeYaw,GravitationalAccelerationX,GravitationalAccelerationY,GravitationalAccelerationZ,AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
1724163049.3845448,-0.36606680858694834,0.08622526712132789,-1.6044546734567997e-17,0.9265851807017624,-0.7455610978696682,0.2192402472793224,0.08602929739201474,0.15979014337062836,0.6783843040466309,-0.7171205282211304,-0.0005361295770853758,0.0030946533661335707,-0.0030346610583364964,-0.032576579600572586,-0.0342990942299366,0.02608795091509819
1724163049.460232,-0.36639464534740085,0.08597449120703211,0.0008958721734849021,0.9264785063794213,-0.7460720656981725,0.21958738952768697,0.08816519352191111,0.15996356308460236,0.6787595748901367,-0.7167266011238098,7.70792830735445e-05,-0.0022032763808965683,-0.004774534609168768,-0.020397940650582314,-0.017991960048675537,0.0355377122759819
1724163049.4744759,-0.366546613327325,0.08580345141597145,0.001645431072021038,0.9264332613505764,-0.7462356193517519,0.21993522121595177,0.08994175112952286,0.16018863022327423,0.6788796782493591,-0.7165626287460327,-0.002394665265455842,-0.006482373923063278,0.0013547898270189762,-0.007441243622452021,-0.026672523468732834,0.02816762588918209
1724163049.541668,-0.36628450590496286,0.0852285261715266,0.0023227510971177154,0.9265884565360566,-0.7455745736407614,0.21904082832732077,0.09096576173876936,0.15964515507221222,0.6783941984176636,-0.7171434164047241,-0.0005693230195902288,-0.0034453165717422962,-0.003412845777347684,0.015497471205890179,-0.0386781245470047,0.016900304704904556
1724163049.547961,-0.365941203540975,0.08470491077626038,0.00270721272623361,0.9267710522239714,-0.7448054687916633,0.21796389128427984,0.09127217192679808,0.15898552536964417,0.6778289079666138,-0.7178241610527039,-0.002056663390249014,-0.0007675537490285933,-0.001676421845331788,0.009886028245091438,-0.02659257873892784,4.712853115051985e-05
1724163049.599282,-0.36573010342291123,0.0840903239684821,0.002984299631421128,0.9269095679670755,-0.744352314985247,0.2165983881819633,0.09127369621263234,0.15807119011878967,0.6774956583976746,-0.7183405160903931,-0.005828396417200565,-0.0002354713506065309,-0.0029815579764544964,0.010128041729331017,-0.04414529725909233,0.0009602818172425032
1724163049.627077,-0.36533108736558556,0.08329117970111091,0.003251530552213105,0.927138112550042,-0.7435199507100627,0.21469077218499844,0.09099335295155467,0.15682066977024078,0.6768832206726074,-0.7191914916038513,-0.0029747223015874624,0.0031853627879172564,-0.006910983007401228,0.019868046045303345,-0.02991761639714241,-0.0038501082453876734
1724163049.656754,-0.3651536619380504,0.08286717493271333,0.0034536164956224915,0.9272452441897414,-0.7431376030181903,0.2137496450970896,0.09101072995801193,0.1561986356973648,0.6766017079353333,-0.7195916175842285,-0.003070194274187088,0.003942469134926796,-0.004865000024437904,0.0125452084466815,-0.01583973877131939,0.0055145807564258575
1724163049.711419,-0.3647535764365251,0.08258769012882036,0.0035900413210336875,0.9274271697062682,-0.7422825806500413,0.21303574322678467,0.09091746381269958,0.15580713748931885,0.6759718656539917,-0.7202681303024292,-0.005277466028928757,0.001763675594702363,-0.0022972640581429005,0.021271206438541412,-0.01875651627779007,0.00979782547801733
1724163049.768511,-0.3642202981974205,0.08229939666852204,0.003819510646048599,0.9276614399541957,-0.7411240563302646,0.2123446646163815,0.09099678631179685,0.15547427535057068,0.6751176714897156,-0.7211406826972961,-0.0001322572643402964,-0.0021352332551032305,-0.0034111212007701397,0.0390540212392807,-0.011579991318285465,0.005175265017896891
1724163049.780525,-0.36336300630498275,0.08201394002662708,0.0039024734737942136,0.9280224554757676,-0.7393096432436934,0.21141091157514064,0.09058501801998997,0.1550576239824295,0.6737780570983887,-0.7224820256233215,-0.0016931267455220222,-0.003071987070143223,-0.002205073833465576,0.05753430724143982,-0.019199933856725693,0.0041961343958973885
1724163049.8112988,-0.3620089485912946,0.08174137939427276,0.003993661269904702,0.9285751449704294,-0.7364365348453519,0.21035404341152997,0.09001495316119196,0.15469755232334137,0.6716522574424744,-0.7245356440544128,-0.0033346673008054495,0.0018421659478917718,-0.0013034114381298423,0.08717203885316849,-0.020361941307783127,0.011602562852203846
1724163049.899869,-0.36008642164209664,0.08147517740366016,0.004198293233478013,0.9293448496481901,-0.7323309813959982,0.2092384028471849,0.08951964533949987,0.154460608959198,0.6686049103736877,-0.7273990511894226,-0.0042894696816802025,0.00507290568202734,-0.0016112454468384385,0.10801029205322266,-0.02005152218043804,0.024579200893640518
1724163049.9115682,-0.35772672289773577,0.08130623467707081,0.004595491307090693,0.9302685682485758,-0.7272482357551542,0.20841281000264864,0.0894368823700766,0.15456117689609528,0.664816677570343,-0.7308416962623596,-0.0038855974562466145,-0.00015698082279413939,-0.00198770547285676,0.16564057767391205,-0.015983914956450462,0.024830970913171768
1724163049.9366632,-0.3543582162351669,0.08124774587860271,0.004879534575530494,0.931560531799694,-0.7200461330443677,0.2074405157946801,0.0888037879252236,0.1548326313495636,0.6594194769859314,-0.7356580495834351,-0.004994600545614958,0.005310148932039738,-0.0031303009018301964,0.21298764646053314,-0.0114137539640069,0.03746829181909561
1724163049.9705071,-0.35007202390745196,0.0813737507063076,0.005130530701558606,0.9331674603548914,-0.7109008304636509,0.2066242103436039,0.0879344580658683,0.1554628312587738,0.652516782283783,-0.741655707359314,-0.0013954602181911469,0.005568286869674921,-0.0053884778171777725,0.266034871339798,0.007293338421732187,0.03208892419934273
1724163050.025374,-0.344875990040316,0.08161012540435364,0.005107257026547562,0.935079765653666,-0.6998977936178217,0.20558295791232073,0.0861851529651536,0.15614673495292664,0.6441396474838257,-0.7488005757331848,-0.0014950406039133668,-0.01405162364244461,-0.006523032207041979,0.3365778923034668,0.007083300966769457,0.009355666115880013
1724163050.0612931,-0.33868591640523565,0.08183224839135218,0.004379211211056029,0.9373238494338216,-0.6869734456148971,0.20365429183284076,0.08240426643917123,0.1563730239868164,0.6342001557350159,-0.7571905851364136,-0.003408154472708702,0.0003978125168941915,0.008550042286515236,0.3401182293891907,0.004480395931750536,-0.01655091904103756
1724163050.098785,-0.333471214479774,0.08153323563806049,0.0032619878313637344,0.9392222803536877,-0.6762532774794183,0.20050294010749015,0.07765674848157772,0.15533126890659332,0.6258753538131714,-0.7642984986305237,0.0020346788223832846,0.0029690139926970005,-0.006131049245595932,0.24930250644683838,0.0027923081070184708,-0.04999569058418274
1724163050.1362371,-0.3298491397065179,0.0817729371461728,0.001593323572420313,0.940483922243172,-0.6689658218014003,0.19871841893806153,0.07265167465666104,0.1548634171485901,0.6201751828193665,-0.7690253853797913,-0.0005361295770853758,0.0030946533661335707,-0.0030346610583364964,0.18080991506576538,0.05477412790060043,-0.06030827760696411
1724163050.2086039,-0.3273867113202561,0.08215375342333715,0.00017496343624921577,0.9413121003305568,-0.6640577643831479,0.19783352261168258,0.06878010409062202,0.15477924048900604,0.6163175106048584,-0.7721373438835144,0.00032320115133188665,0.000621020095422864,-0.000680844415910542,0.11224185675382614,0.013553333468735218,-0.032406218349933624
1724163050.21387,-0.3256675630283059,0.08232403668132224,-0.00031849501798408267,0.941893418320521,-0.6605366436015818,0.19740565929295667,0.06719382112201946,0.1548735350370407,0.6135408282279968,-0.774326741695404,3.5502598620951176e-06,-0.005817793309688568,-0.0053049116395413876,0.0869964137673378,0.010270721279084682,0.011445779353380203
1724163050.2662702,-0.3240821390449645,0.08266837216838982,-0.00013878548072250745,0.9424100033753169,-0.6571456534843504,0.19797811156328649,0.06739782565765667,0.15572509169578552,0.6108595728874207,-0.7762733697891235,0.0004294070531614125,-0.013249140232801437,0.002126099541783333,0.09595022350549698,0.013072394765913486,0.03786182403564453
1724163050.297946,-0.3220036073603417,0.08277397229637824,0.000467670943954385,0.9431128330938451,-0.6526501843615482,0.19819376690055499,0.06826033370433036,0.15643161535263062,0.6072941422462463,-0.7789242267608643,-0.00010317214764654636,-0.015972280874848366,-0.006213473156094551,0.1303027719259262,-0.024618513882160187,0.05620888993144035
1724163050.327955,-0.31769542551511754,0.08310688088812583,0.0017552503578669289,0.9445420265603088,-0.6433281391682776,0.19892262692331134,0.07020000774375915,0.15811119973659515,0.599861741065979,-0.7843256592750549,-0.0005407549906522036,-0.04130701348185539,-0.004316816106438637,0.3733108937740326,-0.0008540608105249703,0.047567591071128845
1724163050.390985,-0.30861956205019636,0.08273680455541807,0.001747851894371947,0.9475786931296868,-0.6243788362502807,0.1958420958022438,0.06707738181222406,0.15787814557552338,0.5845935344696045,-0.7958171367645264,0.0025564825627952814,0.016635045409202576,-0.01302823331207037,0.5049870610237122,-0.03317972645163536,0.08058983087539673
1724163050.431514,-0.29611370359585554,0.08296616717035166,0.0025756100047176983,0.9515390347763598,-0.5981324310344915,0.1941242856079298,0.06543531999621442,0.15941648185253143,0.5631002187728882,-0.8108665347099304,-0.004749036394059658,-0.018060363829135895,-0.0075220586732029915,0.8637990355491638,-0.01601029932498932,0.06487690657377243
1724163050.4479818,-0.278414775522435,0.08363133318166886,0.001997351689815701,0.956810828419641,-0.5614881614421171,0.19155060905716212,0.05956591603508229,0.1611509621143341,0.532446563243866,-0.830981969833374,-0.0010973187163472176,0.03606304153800011,-0.020854096859693527,0.9818231463432312,0.07557996362447739,0.11479992419481277
1724163050.497563,-0.2592294114036402,0.08651474653956877,0.0022928014019028896,0.9619302531382453,-0.5216651580429754,0.1945735598790391,0.05685403855644334,0.16763107478618622,0.49832460284233093,-0.8506305813789368,-6.582884816452861e-05,0.01311487052589655,0.007729079574346542,1.084304690361023,0.1535213589668274,0.09446914494037628
1724163050.528792,-0.23947256068936673,0.08777517776819269,0.0027877183517339673,0.9669232207775419,-0.4809411592662982,0.19418746927903166,0.05352505471618934,0.17107892036437988,0.46261388063430786,-0.8698967695236206,-0.0019386904314160347,0.02029852569103241,0.002186683937907219,1.019876480102539,-0.015784280374646187,0.1531812697649002
1724163050.581908,-0.2203379038416321,0.08784334941600586,0.004217220305584241,0.9714508631825627,-0.4415640100629516,0.19201100023619422,0.05190350794807717,0.1725294589996338,0.427354097366333,-0.887469470500946,0.005108939949423075,0.01723339781165123,-0.008469343185424805,0.9192178845405579,-0.034651342779397964,0.18063639104366302
1724163050.610951,-0.20419407034073203,0.08796105717676778,0.005462283313277261,0.9749552049121429,-0.40846296071668037,0.1904715897983035,0.05076995129953573,0.1737469583749771,0.3971993029117584,-0.9011352062225342,0.005942219402641058,-0.0012456283438950777,-0.006719703320413828,0.745262622833252,-0.017272140830755234,0.09710219502449036
1724163050.652703,-0.1911336722968254,0.08814214107485929,0.005791663686962729,0.9775812946084438,-0.38189155641336786,0.1892235817322909,0.048531313277338194,0.1745462268590927,0.3726765215396881,-0.9113977551460266,0.0012193172005936503,0.0010397268924862146,0.007130076177418232,0.6134383678436279,-0.04022480174899101,0.06681596487760544
1724163050.6837711,-0.18042513506259333,0.08816172701850356,0.00615300874131629,0.9796102844926488,-0.36014262932383045,0.18804785921066455,0.046892693087392905,0.17494863271713257,0.3524078130722046,-0.9193485379219055,0.006412045564502478,-0.01307989563792944,0.01632625050842762,0.5541260242462158,-0.04513344541192055,0.02577834576368332
1724163050.7377992,-0.17135885511397608,0.088026106866228,0.0065202296277977025,0.9812465779345526,-0.3417566635504062,0.18681093914591,0.04561707115482022,0.17498527467250824,0.33514276146888733,-0.9257750511169434,0.0018580191535875201,-0.014447620138525963,-0.002491068560630083,0.41659578680992126,-0.009517177008092403,0.08262485265731812
1724163050.7987309,-0.16306143394034542,0.08790627516587723,0.00730965069294845,0.9826647048239552,-0.32486864387143494,0.1858844904825444,0.04542498139112909,0.17514868080615997,0.31918439269065857,-0.9313668608665466,0.004803614690899849,-0.005966098979115486,-0.0031615644693374634,0.43434077501296997,-0.05328228697180748,0.07634194940328598
1724163050.83253,-0.15507402393094977,0.08803771119770461,0.008883890605704103,0.983932074399848,-0.3084691264883897,0.18578744592186033,0.04702303670669548,0.1760016232728958,0.3036004602909088,-0.9364027976989746,0.004336989019066095,-0.015293619595468044,0.011921276338398457,0.4162936210632324,-0.05604863166809082,0.11567758768796921
1724163050.8614578,-0.14736072131135264,0.08771671070698508,0.011029689017189048,0.9851237444740808,-0.2925576243701076,0.18494027110473976,0.049715251436151645,0.17607435584068298,0.2884021997451782,-0.9411811828613281,0.0009287511347793043,-0.019236132502555847,-0.0002963431761600077,0.339845210313797,-0.04953046143054962,0.1609714776277542
1724163050.906239,-0.1412983782913228,0.08664167964273609,0.01281677716072616,0.9860849726973923,-0.2800913926337638,0.18258259392876255,0.051802518448783974,0.17449414730072021,0.27644357085227966,-0.9450559616088867,0.010018202476203442,-0.02879767119884491,-0.017309412360191345,0.29469436407089233,-0.05617007985711098,0.057842858135700226
1724163050.9355369,-0.13648954352517917,0.08688107295327571,0.014542156834826065,0.98671710540473,-0.27009838731932506,0.18304353197592788,0.054413355398850775,0.17542383074760437,0.2668263614177704,-0.9476445317268372,0.004590686410665512,-0.0022504255175590515,-0.006877070292830467,0.17079715430736542,-0.0004434359143488109,0.18432749807834625
1724163050.96632,-0.13289171998904087,0.0882626173410605,0.01797688872500884,0.9870289739492937,-0.2621550598593203,0.18642402200267344,0.06106933039674431,0.17901352047920227,0.25916266441345215,-0.9490989446640015,0.001211100141517818,-0.039714306592941284,0.0007690024795010686,0.1740586757659912,0.011614040471613407,0.1520506590604782
1724163051.021215,-0.12955301738276961,0.08920250292680516,0.020351953832406015,0.9873421871806788,-0.25494835015067036,0.1885961797617093,0.06546282613940278,0.18142014741897583,0.2521955072879791,-0.9505178332328796,0.007047547027468681,-0.007405454758554697,-0.03142368793487549,0.10121091455221176,0.0882941260933876,0.1790073961019516
1724163051.058669,-0.12752773504606418,0.09039613454195725,0.023120453371759577,0.9874363331117233,-0.2502756586077633,0.19151693262428612,0.07098532903008571,0.18441790342330933,0.24767112731933594,-0.9511303901672363,0.005405573174357414,-0.02217562310397625,-0.007855981588363647,0.06921401619911194,0.024795828387141228,0.11990664899349213
1724163051.105001,-0.12591257187224061,0.09068545135168223,0.02493161128327455,0.9875729983096921,-0.24666765736892834,0.19236643989572663,0.07439893504965077,0.18539546430110931,0.24417392909526825,-0.951844334602356,0.0077527607791125774,-0.0033023713622242212,-0.009136972017586231,0.050651777535676956,-0.022803597152233124,0.062075175344944
1724163051.136437,-0.12537508708566292,0.0905097614671754,0.026884202383788317,0.9876063127781443,-0.24522632968753647,0.19242392613168147,0.07821468757507231,0.1855172961950302,0.24277597665786743,-0.9521781206130981,-0.0014107777969911695,-0.023550160229206085,-0.0011397280031815171,0.002731966320425272,-0.01849079690873623,0.08248140662908554
1724163051.168011,-0.1253365261932039,0.09067093109411882,0.028263914953123182,0.9875578313947072,-0.2448684540285867,0.1930926226454773,0.08105735009248326,0.18617062270641327,0.24242879450321198,-0.9521390199661255,-0.003860062686726451,-0.008176234550774097,0.0005148540367372334,-0.023945452645421028,-0.00809379294514656,0.05128645896911621
1724163051.210002,-0.1261078636392176,0.09074511166446002,0.030047658989898682,0.9874002417536455,-0.24605997923028214,0.1937933717221941,0.08488093633292,0.18678203225135803,0.24358460307121277,-0.9517242312431335,-0.01034658681601286,-0.04241982474923134,0.008222653530538082,-0.03536023199558258,-0.02611745521426201,0.046236492693424225
1724163051.265205,-0.12592507829433477,0.09038183769008266,0.03055238485498079,0.9874413153391988,-0.2456269333379112,0.19314819761066954,0.08577662511236848,0.18618819117546082,0.2431645691394806,-0.9519479870796204,0.002075014403089881,4.3560663470998406e-05,-0.005978857167065144,-0.002056580036878586,0.0035727722570300102,0.01909123919904232
1724163051.295547,-0.12625583650912872,0.09058618704344662,0.031646421263328804,0.9873459300439145,-0.24605833121517742,0.19388671679588687,0.08813111060663073,0.18687094748020172,0.24358300864696503,-0.9517071843147278,-0.0025524573866277933,-0.0005983537994325161,-0.004558890592306852,-0.06429938226938248,0.01263770367950201,0.05944439396262169
1724163051.346648,-0.1265564151049587,0.09052305355798368,0.03201230626119906,0.9873013780979627,-0.24659454423366747,0.1938910183236786,0.08892788256140086,0.18684984743595123,0.24410302937030792,-0.9515780806541443,0.002967496868222952,0.0019397344440221786,-0.013630686327815056,0.004429944325238466,0.0378163605928421,0.011383440345525742
1724163051.399228,-0.12630247434974867,0.09072072369644599,0.03316401602189432,0.9872778312812108,-0.24584287069627078,0.1945481753941639,0.09126773491840888,0.18751056492328644,0.2433740198612213,-0.9516348242759705,0.0007933771703392267,0.00413074716925621,-0.021068597212433815,-0.021806836128234863,0.04789312556385994,0.11177348345518112
1724163051.412561,-0.12656204397000978,0.09148184139286968,0.034435109679808056,0.9871308737436855,-0.24604112524692104,0.19646562283717006,0.09410900885237396,0.1893255114555359,0.24356631934642792,-0.9512262344360352,-0.004536541178822517,-0.04146036133170128,0.018859490752220154,-0.001888303435407579,-0.028445279225707054,-0.032445136457681656
1724163051.456728,-0.12667467520199122,0.09103934742178278,0.0338019286329348,0.9871791521700646,-0.24643331329487048,0.19541561048241302,0.09273227835060759,0.18830804526805878,0.24394667148590088,-0.9513307213783264,0.0,0.0,0.0,-0.0409492589533329,0.0034509506076574326,0.01452474482357502
1724163051.486959,-0.1264786918811194,0.09005301481828741,0.03334701845241159,0.9873102146816988,-0.24622175106416547,0.19324858507782844,0.09151104803783847,0.18625594675540924,0.2437414973974228,-0.9517871737480164,0.0029966237489134073,-0.00972714927047491,-0.006049207411706448,0.021145284175872803,-0.06957295536994934,-0.06462772190570831
1724163051.545977,-0.12682298405091297,0.08977895041921072,0.03341422601990579,0.9872886998839556,-0.24692357809310606,0.1927524778158275,0.09165543405655303,0.18575091660022736,0.2444220930337906,-0.9517112970352173,-0.0019504574593156576,-0.014637714251875877,0.0011305222287774086,-0.03225996345281601,0.0019821585156023502,0.034118544310331345
1724163051.57408,-0.12617886596620986,0.0895669977410164,0.033522154714140995,0.9873868239185426,-0.2456323493019151,0.19225140873375274,0.09167793651216576,0.18533417582511902,0.24316982924938202,-0.9521132707595825,0.0013330986257642508,-0.00261153606697917,-0.012955015525221825,0.03882620856165886,-0.017298443242907524,-0.016957534477114677
1724163051.605006,-0.12566641000116982,0.08907224475246865,0.0333582792596729,0.9875025160014493,-0.2446834322777631,0.1911217191481504,0.09110543655972538,0.1843022108078003,0.2422492802143097,-0.9525481462478638,0.00047787604853510857,0.02023911289870739,-0.012128295376896858,-0.020324287936091423,-0.007866954430937767,0.06721958518028259
1724163051.659004,-0.1261405317836374,0.0889176050218682,0.034360138054343195,0.9874216258579135,-0.24545461180885464,0.1911218509978837,0.09321286806468351,0.18426679074764252,0.2429974228143692,-0.952364444732666,0.008409896865487099,-0.015173384919762611,-0.005645734257996082,-0.04110341519117355,0.00785750336945057,0.02407381311058998
1724163051.698748,-0.12677497063894336,0.08867186386611703,0.03539172867890864,0.987326111533607,-0.24655023803537324,0.19096809097672618,0.0953940465909114,0.1840697079896927,0.24406006932258606,-0.9521307945251465,0.003459740662947297,0.0075883278623223305,-0.00544330570846796,-0.03682243078947067,-0.04897310584783554,0.08352535218000412
1724163051.7277389,-0.12767897486564572,0.08831652241078862,0.03708135210930385,0.9871793493604192,-0.24807082926174825,0.1907984136087255,0.098949726154567,0.18383756279945374,0.24553439021110535,-0.9517965316772461,0.006025924347341061,-0.036938972771167755,-0.009821848943829536,-0.08745170384645462,-0.004346320405602455,0.027359267696738243
1724163051.776761,-0.12909976472235674,0.0877806949697121,0.03659449080376887,0.9870605266289839,-0.2510632174719715,0.1897902227130574,0.09813607813214954,0.18273845314979553,0.24843406677246094,-0.9512555599212646,0.000675487332046032,-0.012595006264746189,-0.004164041019976139,-0.04355059936642647,-0.052337292581796646,-0.07961805909872055
1724163051.8077059,-0.13083917561547745,0.0873900950755585,0.0360105843017607,0.9868875962204406,-0.25469802008485226,0.1891008008880224,0.09722976629021772,0.1819116473197937,0.25195327401161194,-0.9504881501197815,0.0008587726042605937,-0.028668444603681564,-0.006131630856543779,-0.15433615446090698,0.0253305584192276,-0.03615231812000275
1724163051.845461,-0.13235975210835474,0.08687845633107479,0.03403931860962803,0.9867999908556162,-0.2581689746992303,0.187761580748807,0.09340521692769899,0.18047423660755157,0.25531071424484253,-0.9498660564422607,0.011322258040308952,-0.015401997603476048,-0.01707824505865574,-0.04215392470359802,-0.0031929390970617533,-0.1629953682422638
1724163051.878998,-0.1338502513867692,0.08540928765731072,0.03039886447557775,0.9868460088662429,-0.2619727352706474,0.1839878461703831,0.08589473240365127,0.17670947313308716,0.25898656249046326,-0.9495787024497986,0.009060882031917572,0.028300154954195023,-0.016109099611639977,-0.11161886900663376,-0.08187805861234665,-0.2033088356256485
1724163051.922793,-0.13940992098580188,0.08443681190452267,0.02818896656443789,0.9862253998372732,-0.27362031694867034,0.1821515272515215,0.08229486958518858,0.17440715432167053,0.27021893858909607,-0.9468705654144287,-0.008256171829998493,-0.008917488157749176,0.018762709572911263,-0.4632990062236786,-0.11595149338245392,-0.21363629400730133
1724163051.990271,-0.15186170217262693,0.0778821456916198,0.025094898577227135,0.9850088640553166,-0.29972905943230876,0.16937506900303934,0.0765776080146222,0.1610511690378189,0.2952614426612854,-0.9417447447776794,0.0001832437701523304,-0.01824359968304634,-0.012351421639323235,-0.9044973850250244,-0.2702897787094116,-0.09321016073226929
